group	cond	seed	dim	layers	epoch	pt_id
main	excl_pollute30	8	64	2	4	0.7271
main	excl_pollute30	8	64	2	5	0.7295
main	excl_pollute30	8	64	2	6	0.7295
main	excl_pollute30	8	64	2	7	0.7313
main	excl_pollute30	8	64	2	8	0.9058
main	excl_pollute30	8	64	2	9	0.9227
main	excl_pollute30	8	64	2	10	0.9227
main	excl_pollute30	8	64	2	11	0.9227
main	excl_pollute30	8	64	2	12	0.9227
main	excl_pollute30	8	64	2	13	0.9227
main	excl_pollute30	8	64	2	14	0.9233
main	excl_pollute30	8	64	2	15	0.9457
main	excl_pollute30	8	64	2	16	0.9505
main	excl_pollute30	8	64	2	17	0.9559
main	excl_pollute30	8	64	2	18	0.9614
main	excl_pollute30	8	64	2	19	0.9614
main	excl_pollute30	8	64	2	20	0.9614
main	excl_pollute30	8	64	2	21	0.9903
main	excl_pollute30	8	64	2	22	1.0000
main	excl_pollute30	8	64	2	23	1.0000
main	excl_pollute30	8	64	2	24	1.0000
main	excl_pollute30	8	64	2	25	1.0000
main	excl_pollute30	8	64	2	26	1.0000
main	excl_pollute30	8	64	2	27	1.0000
main	excl_pollute30	8	64	2	28	1.0000
main	excl_pollute30	8	64	2	29	1.0000
main	excl_pollute30	8	64	2	30	1.0000
main	excl_pollute30	8	64	2	31	1.0000
main	excl_pollute30	8	64	2	32	1.0000
main	excl_pollute30	8	64	2	33	1.0000
main	excl_pollute30	8	64	2	34	1.0000
main	excl_pollute30	8	64	2	35	1.0000
main	excl_pollute30	8	64	2	36	1.0000
main	excl_pollute30	8	64	2	37	1.0000
main	excl_pollute30	8	64	2	38	1.0000
main	excl_pollute30	8	64	2	39	1.0000
main	excl_pollute30	8	64	2	40	1.0000
main	excl_pollute30	8	64	2	41	1.0000
main	excl_pollute30	8	64	2	42	1.0000
main	excl_pollute30	8	64	2	43	1.0000
main	excl_pollute30	8	64	2	44	1.0000
main	excl_pollute30	8	64	2	45	1.0000
main	excl_pollute30	8	64	2	46	1.0000
main	excl_pollute30	8	64	2	47	1.0000
main	excl_pollute30	8	64	2	48	1.0000
main	excl_pollute30	8	64	2	49	1.0000
main	excl_pollute30	8	64	2	50	1.0000
main	excl_pollute30	8	64	2	51	1.0000
main	excl_pollute30	8	64	2	52	1.0000
main	excl_pollute30	8	64	2	53	1.0000
main	excl_pollute30	8	64	2	54	1.0000
main	excl_pollute30	8	64	2	55	1.0000
main	excl_pollute30	8	64	2	56	1.0000
main	excl_pollute30	8	64	2	57	1.0000
main	excl_pollute30	8	64	2	58	1.0000
main	excl_pollute30	8	64	2	59	1.0000
main	excl_pollute30	8	64	2	60	1.0000
main	excl_pollute30	9	64	2	1	0.0000
main	excl_pollute30	9	64	2	2	0.5779
main	excl_pollute30	9	64	2	3	0.6908
main	excl_pollute30	9	64	2	4	0.6908
main	excl_pollute30	9	64	2	5	0.6908
main	excl_pollute30	9	64	2	6	0.6896
main	excl_pollute30	9	64	2	7	0.8641
main	excl_pollute30	9	64	2	8	0.9221
main	excl_pollute30	9	64	2	9	0.9227
main	excl_pollute30	9	64	2	10	0.9227
main	excl_pollute30	9	64	2	11	0.9227
main	excl_pollute30	9	64	2	12	0.9227
main	excl_pollute30	9	64	2	13	0.9614
main	excl_pollute30	9	64	2	14	0.9614
main	excl_pollute30	9	64	2	15	0.9614
main	excl_pollute30	9	64	2	16	0.9716
main	excl_pollute30	9	64	2	17	0.9801
main	excl_pollute30	9	64	2	18	0.9861
main	excl_pollute30	9	64	2	19	0.9964
main	excl_pollute30	9	64	2	20	1.0000
main	excl_pollute30	9	64	2	21	1.0000
main	excl_pollute30	9	64	2	22	1.0000
main	excl_pollute30	9	64	2	23	1.0000
main	excl_pollute30	9	64	2	24	1.0000
main	excl_pollute30	9	64	2	25	1.0000
main	excl_pollute30	9	64	2	26	1.0000
main	excl_pollute30	9	64	2	27	1.0000
main	excl_pollute30	9	64	2	28	1.0000
main	excl_pollute30	9	64	2	29	1.0000
main	excl_pollute30	9	64	2	30	1.0000
main	excl_pollute30	9	64	2	31	1.0000
main	excl_pollute30	9	64	2	32	1.0000
main	excl_pollute30	9	64	2	33	1.0000
main	excl_pollute30	9	64	2	34	1.0000
main	excl_pollute30	9	64	2	35	1.0000
main	excl_pollute30	9	64	2	36	1.0000
main	excl_pollute30	9	64	2	37	1.0000
main	excl_pollute30	9	64	2	38	1.0000
main	excl_pollute30	9	64	2	39	1.0000
main	excl_pollute30	9	64	2	40	1.0000
main	excl_pollute30	9	64	2	41	1.0000
main	excl_pollute30	9	64	2	42	1.0000
main	excl_pollute30	9	64	2	43	1.0000
main	excl_pollute30	9	64	2	44	1.0000
main	excl_pollute30	9	64	2	45	1.0000
main	excl_pollute30	9	64	2	46	1.0000
main	excl_pollute30	9	64	2	47	1.0000
main	excl_pollute30	9	64	2	48	1.0000
main	excl_pollute30	9	64	2	49	1.0000
main	excl_pollute30	9	64	2	50	1.0000
main	excl_pollute30	9	64	2	51	1.0000
main	excl_pollute30	9	64	2	52	1.0000
main	excl_pollute30	9	64	2	53	1.0000
main	excl_pollute30	9	64	2	54	1.0000
main	excl_pollute30	9	64	2	55	1.0000
main	excl_pollute30	9	64	2	56	1.0000
main	excl_pollute30	9	64	2	57	1.0000
main	excl_pollute30	9	64	2	58	1.0000
main	excl_pollute30	9	64	2	59	1.0000
main	excl_pollute30	9	64	2	60	1.0000
main	canc_1side	0	64	2	1	0.0000
main	canc_1side	0	64	2	2	0.2731
main	canc_1side	0	64	2	3	0.6705
main	canc_1side	0	64	2	4	0.7145
main	canc_1side	0	64	2	5	0.7160
main	canc_1side	0	64	2	6	0.7215
main	canc_1side	0	64	2	7	0.7361
main	canc_1side	0	64	2	8	0.7770
main	canc_1side	0	64	2	9	0.8349
main	canc_1side	0	64	2	10	0.8927
main	canc_1side	0	64	2	11	0.9545
main	canc_1side	0	64	2	12	0.9753
main	canc_1side	0	64	2	13	0.9753
main	canc_1side	0	64	2	14	0.9907
main	canc_1side	0	64	2	15	1.0000
main	canc_1side	0	64	2	16	1.0000
main	canc_1side	0	64	2	17	1.0000
main	canc_1side	0	64	2	18	1.0000
main	canc_1side	0	64	2	19	1.0000
main	canc_1side	0	64	2	20	1.0000
main	canc_1side	0	64	2	21	1.0000
main	canc_1side	0	64	2	22	1.0000
main	canc_1side	0	64	2	23	1.0000
main	canc_1side	0	64	2	24	1.0000
main	canc_1side	0	64	2	25	1.0000
main	canc_1side	0	64	2	26	1.0000
main	canc_1side	0	64	2	27	1.0000
main	canc_1side	0	64	2	28	1.0000
main	canc_1side	0	64	2	29	1.0000
main	canc_1side	0	64	2	30	1.0000
main	canc_1side	0	64	2	31	1.0000
main	canc_1side	0	64	2	32	1.0000
main	canc_1side	0	64	2	33	1.0000
main	canc_1side	0	64	2	34	1.0000
main	canc_1side	0	64	2	35	1.0000
main	canc_1side	0	64	2	36	1.0000
main	canc_1side	0	64	2	37	1.0000
main	canc_1side	0	64	2	38	1.0000
main	canc_1side	0	64	2	39	1.0000
main	canc_1side	0	64	2	40	1.0000
main	canc_1side	0	64	2	41	1.0000
main	canc_1side	0	64	2	42	1.0000
main	canc_1side	0	64	2	43	1.0000
main	canc_1side	0	64	2	44	1.0000
main	canc_1side	0	64	2	45	1.0000
main	canc_1side	0	64	2	46	1.0000
main	canc_1side	0	64	2	47	1.0000
main	canc_1side	0	64	2	48	1.0000
main	canc_1side	0	64	2	49	1.0000
main	canc_1side	0	64	2	50	1.0000
main	canc_1side	0	64	2	51	1.0000
main	canc_1side	0	64	2	52	1.0000
main	canc_1side	0	64	2	53	1.0000
main	canc_1side	0	64	2	54	1.0000
main	canc_1side	0	64	2	55	1.0000
main	canc_1side	0	64	2	56	1.0000
main	canc_1side	0	64	2	57	1.0000
main	canc_1side	0	64	2	58	1.0000
main	canc_1side	0	64	2	59	1.0000
main	canc_1side	0	64	2	60	1.0000
main	canc_1side	1	64	2	1	0.0679
main	canc_1side	1	64	2	2	0.5802
main	canc_1side	1	64	2	3	0.5802
main	canc_1side	1	64	2	4	0.5633
main	canc_1side	1	64	2	5	0.5602
main	canc_1side	1	64	2	6	0.5610
main	canc_1side	1	64	2	7	0.6906
main	canc_1side	1	64	2	8	0.8133
main	canc_1side	1	64	2	9	0.8256
main	canc_1side	1	64	2	10	0.8519
main	canc_1side	1	64	2	11	0.9475
main	canc_1side	1	64	2	12	0.9637
main	canc_1side	1	64	2	13	0.9753
main	canc_1side	1	64	2	14	0.9776
main	canc_1side	1	64	2	15	0.9830
main	canc_1side	1	64	2	16	0.9907
main	canc_1side	1	64	2	17	1.0000
main	canc_1side	1	64	2	18	1.0000
main	canc_1side	1	64	2	19	1.0000
main	canc_1side	1	64	2	20	1.0000
main	canc_1side	1	64	2	21	1.0000
main	canc_1side	1	64	2	22	1.0000
main	canc_1side	1	64	2	23	1.0000
main	canc_1side	1	64	2	24	1.0000
main	canc_1side	1	64	2	25	1.0000
main	canc_1side	1	64	2	26	1.0000
main	canc_1side	1	64	2	27	1.0000
main	canc_1side	1	64	2	28	1.0000
main	canc_1side	1	64	2	29	1.0000
main	canc_1side	1	64	2	30	1.0000
main	canc_1side	1	64	2	31	1.0000
main	canc_1side	1	64	2	32	1.0000
main	canc_1side	1	64	2	33	1.0000
main	canc_1side	1	64	2	34	1.0000
main	canc_1side	1	64	2	35	1.0000
main	canc_1side	1	64	2	36	1.0000
main	canc_1side	1	64	2	37	1.0000
main	canc_1side	1	64	2	38	1.0000
main	canc_1side	1	64	2	39	1.0000
main	canc_1side	1	64	2	40	1.0000
main	canc_1side	1	64	2	41	1.0000
main	canc_1side	1	64	2	42	1.0000
main	canc_1side	1	64	2	43	1.0000
main	canc_1side	1	64	2	44	1.0000
main	canc_1side	1	64	2	45	1.0000
main	canc_1side	1	64	2	46	1.0000
main	canc_1side	1	64	2	47	1.0000
main	canc_1side	1	64	2	48	1.0000
main	canc_1side	1	64	2	49	1.0000
main	canc_1side	1	64	2	50	1.0000
main	canc_1side	1	64	2	51	1.0000
main	canc_1side	1	64	2	52	1.0000
main	canc_1side	1	64	2	53	1.0000
main	canc_1side	1	64	2	54	1.0000
main	canc_1side	1	64	2	55	1.0000
main	canc_1side	1	64	2	56	1.0000
main	canc_1side	1	64	2	57	1.0000
main	canc_1side	1	64	2	58	1.0000
main	canc_1side	1	64	2	59	1.0000
main	canc_1side	1	64	2	60	1.0000
main	canc_1side	2	64	2	1	0.0000
main	canc_1side	2	64	2	2	0.3719
main	canc_1side	2	64	2	3	0.5926
main	canc_1side	2	64	2	4	0.6682
main	canc_1side	2	64	2	5	0.6613
main	canc_1side	2	64	2	6	0.7647
main	canc_1side	2	64	2	7	0.8488
main	canc_1side	2	64	2	8	0.9205
main	canc_1side	2	64	2	9	0.9506
main	canc_1side	2	64	2	10	0.9506
main	canc_1side	2	64	2	11	0.9637
main	canc_1side	2	64	2	12	0.9753
main	canc_1side	2	64	2	13	0.9753
main	canc_1side	2	64	2	14	0.9799
main	canc_1side	2	64	2	15	0.9884
main	canc_1side	2	64	2	16	0.9954
main	canc_1side	2	64	2	17	1.0000
main	canc_1side	2	64	2	18	1.0000
main	canc_1side	2	64	2	19	1.0000
main	canc_1side	2	64	2	20	1.0000
main	canc_1side	2	64	2	21	1.0000
main	canc_1side	2	64	2	22	1.0000
main	canc_1side	2	64	2	23	1.0000
main	canc_1side	2	64	2	24	1.0000
main	canc_1side	2	64	2	25	1.0000
main	canc_1side	2	64	2	26	1.0000
main	canc_1side	2	64	2	27	1.0000
main	canc_1side	2	64	2	28	1.0000
main	canc_1side	2	64	2	29	1.0000
main	canc_1side	2	64	2	30	1.0000
main	canc_1side	2	64	2	31	1.0000
main	canc_1side	2	64	2	32	1.0000
main	canc_1side	2	64	2	33	1.0000
main	canc_1side	2	64	2	34	1.0000
main	canc_1side	2	64	2	35	1.0000
main	canc_1side	2	64	2	36	1.0000
main	canc_1side	2	64	2	37	1.0000
main	canc_1side	2	64	2	38	1.0000
main	canc_1side	2	64	2	39	1.0000
main	canc_1side	2	64	2	40	1.0000
main	canc_1side	2	64	2	41	1.0000
main	canc_1side	2	64	2	42	1.0000
main	canc_1side	2	64	2	43	1.0000
main	canc_1side	2	64	2	44	1.0000
main	canc_1side	2	64	2	45	1.0000
main	canc_1side	2	64	2	46	1.0000
main	canc_1side	2	64	2	47	1.0000
main	canc_1side	2	64	2	48	1.0000
main	canc_1side	2	64	2	49	1.0000
main	canc_1side	2	64	2	50	1.0000
main	canc_1side	2	64	2	51	1.0000
main	canc_1side	2	64	2	52	1.0000
main	canc_1side	2	64	2	53	1.0000
main	canc_1side	2	64	2	54	1.0000
main	canc_1side	2	64	2	55	1.0000
main	canc_1side	2	64	2	56	1.0000
main	canc_1side	2	64	2	57	1.0000
main	canc_1side	2	64	2	58	1.0000
main	canc_1side	2	64	2	59	1.0000
main	canc_1side	2	64	2	60	1.0000
main	canc_1side	3	64	2	1	0.0000
main	canc_1side	3	64	2	2	0.6736
main	canc_1side	3	64	2	3	0.7037
main	canc_1side	3	64	2	4	0.7531
main	canc_1side	3	64	2	5	0.7531
main	canc_1side	3	64	2	6	0.7546
main	canc_1side	3	64	2	7	0.8333
main	canc_1side	3	64	2	8	0.9012
main	canc_1side	3	64	2	9	0.9012
main	canc_1side	3	64	2	10	0.9012
main	canc_1side	3	64	2	11	0.9082
main	canc_1side	3	64	2	12	0.9637
main	canc_1side	3	64	2	13	0.9684
main	canc_1side	3	64	2	14	0.9745
main	canc_1side	3	64	2	15	0.9769
main	canc_1side	3	64	2	16	0.9799
main	canc_1side	3	64	2	17	0.9830
main	canc_1side	3	64	2	18	0.9907
main	canc_1side	3	64	2	19	0.9992
main	canc_1side	3	64	2	20	1.0000
main	canc_1side	3	64	2	21	1.0000
main	canc_1side	3	64	2	22	1.0000
main	canc_1side	3	64	2	23	1.0000
main	canc_1side	3	64	2	24	1.0000
main	canc_1side	3	64	2	25	1.0000
main	canc_1side	3	64	2	26	1.0000
main	canc_1side	3	64	2	27	1.0000
main	canc_1side	3	64	2	28	1.0000
main	canc_1side	3	64	2	29	1.0000
main	canc_1side	3	64	2	30	1.0000
main	canc_1side	3	64	2	31	1.0000
main	canc_1side	3	64	2	32	1.0000
main	canc_1side	3	64	2	33	1.0000
main	canc_1side	3	64	2	34	1.0000
main	canc_1side	3	64	2	35	1.0000
main	canc_1side	3	64	2	36	1.0000
main	canc_1side	3	64	2	37	1.0000
main	canc_1side	3	64	2	38	1.0000
main	canc_1side	3	64	2	39	1.0000
main	canc_1side	3	64	2	40	1.0000
main	canc_1side	3	64	2	41	1.0000
main	canc_1side	3	64	2	42	1.0000
main	canc_1side	3	64	2	43	1.0000
main	canc_1side	3	64	2	44	1.0000
main	canc_1side	3	64	2	45	1.0000
main	canc_1side	3	64	2	46	1.0000
main	canc_1side	3	64	2	47	1.0000
main	canc_1side	3	64	2	48	1.0000
main	canc_1side	3	64	2	49	1.0000
main	canc_1side	3	64	2	50	1.0000
main	canc_1side	3	64	2	51	1.0000
main	canc_1side	3	64	2	52	1.0000
main	canc_1side	3	64	2	53	1.0000
main	canc_1side	3	64	2	54	1.0000
main	canc_1side	3	64	2	55	1.0000
main	canc_1side	3	64	2	56	1.0000
main	canc_1side	3	64	2	57	1.0000
main	canc_1side	3	64	2	58	1.0000
main	canc_1side	3	64	2	59	1.0000
main	canc_1side	3	64	2	60	1.0000
main	canc_1side	4	64	2	1	0.6096
main	canc_1side	4	64	2	2	0.7037
main	canc_1side	4	64	2	3	0.7392
main	canc_1side	4	64	2	4	0.8032
main	canc_1side	4	64	2	5	0.8094
main	canc_1side	4	64	2	6	0.8264
main	canc_1side	4	64	2	7	0.8449
main	canc_1side	4	64	2	8	0.8519
main	canc_1side	4	64	2	9	0.8526
main	canc_1side	4	64	2	10	0.8542
main	canc_1side	4	64	2	11	0.8596
main	canc_1side	4	64	2	12	0.8696
main	canc_1side	4	64	2	13	0.8873
main	canc_1side	4	64	2	14	0.9028
main	canc_1side	4	64	2	15	0.9275
main	canc_1side	4	64	2	16	0.9506
main	canc_1side	4	64	2	17	0.9537
main	canc_1side	4	64	2	18	0.9745
main	canc_1side	4	64	2	19	1.0000
main	canc_1side	4	64	2	20	1.0000
main	canc_1side	4	64	2	21	1.0000
main	canc_1side	4	64	2	22	1.0000
main	canc_1side	4	64	2	23	1.0000
main	canc_1side	4	64	2	24	1.0000
main	canc_1side	4	64	2	25	1.0000
main	canc_1side	4	64	2	26	1.0000
main	canc_1side	4	64	2	27	1.0000
main	canc_1side	4	64	2	28	1.0000
main	canc_1side	4	64	2	29	1.0000
main	canc_1side	4	64	2	30	1.0000
main	canc_1side	4	64	2	31	1.0000
main	canc_1side	4	64	2	32	1.0000
main	canc_1side	4	64	2	33	1.0000
main	canc_1side	4	64	2	34	1.0000
main	canc_1side	4	64	2	35	1.0000
main	canc_1side	4	64	2	36	1.0000
main	canc_1side	4	64	2	37	1.0000
main	canc_1side	4	64	2	38	1.0000
main	canc_1side	4	64	2	39	1.0000
main	canc_1side	4	64	2	40	1.0000
main	canc_1side	4	64	2	41	1.0000
main	canc_1side	4	64	2	42	1.0000
main	canc_1side	4	64	2	43	1.0000
main	canc_1side	4	64	2	44	1.0000
main	canc_1side	4	64	2	45	1.0000
main	canc_1side	4	64	2	46	1.0000
main	canc_1side	4	64	2	47	1.0000
main	canc_1side	4	64	2	48	1.0000
main	canc_1side	4	64	2	49	1.0000
main	canc_1side	4	64	2	50	1.0000
main	canc_1side	4	64	2	51	1.0000
main	canc_1side	4	64	2	52	1.0000
main	canc_1side	4	64	2	53	1.0000
main	canc_1side	4	64	2	54	1.0000
main	canc_1side	4	64	2	55	1.0000
main	canc_1side	4	64	2	56	1.0000
main	canc_1side	4	64	2	57	1.0000
main	canc_1side	4	64	2	58	1.0000
main	canc_1side	4	64	2	59	1.0000
main	canc_1side	4	64	2	60	1.0000
main	canc_1side	5	64	2	1	0.0463
main	canc_1side	5	64	2	2	0.6528
main	canc_1side	5	64	2	3	0.7932
main	canc_1side	5	64	2	4	0.8002
main	canc_1side	5	64	2	5	0.8735
main	canc_1side	5	64	2	6	0.9259
main	canc_1side	5	64	2	7	0.9259
main	canc_1side	5	64	2	8	0.9259
main	canc_1side	5	64	2	9	0.9259
main	canc_1side	5	64	2	10	0.9290
main	canc_1side	5	64	2	11	0.9992
main	canc_1side	5	64	2	12	1.0000
main	canc_1side	5	64	2	13	1.0000
main	canc_1side	5	64	2	14	1.0000
main	canc_1side	5	64	2	15	1.0000
main	canc_1side	5	64	2	16	1.0000
main	canc_1side	5	64	2	17	1.0000
main	canc_1side	5	64	2	18	1.0000
main	canc_1side	5	64	2	19	1.0000
main	canc_1side	5	64	2	20	1.0000
main	canc_1side	5	64	2	21	1.0000
main	canc_1side	5	64	2	22	1.0000
main	canc_1side	5	64	2	23	1.0000
main	canc_1side	5	64	2	24	1.0000
main	canc_1side	5	64	2	25	1.0000
main	canc_1side	5	64	2	26	1.0000
main	canc_1side	5	64	2	27	1.0000
main	canc_1side	5	64	2	28	1.0000
main	canc_1side	5	64	2	29	1.0000
main	canc_1side	5	64	2	30	1.0000
main	canc_1side	5	64	2	31	1.0000
main	canc_1side	5	64	2	32	1.0000
main	canc_1side	5	64	2	33	1.0000
main	canc_1side	5	64	2	34	1.0000
main	canc_1side	5	64	2	35	1.0000
main	canc_1side	5	64	2	36	1.0000
main	canc_1side	5	64	2	37	1.0000
main	canc_1side	5	64	2	38	1.0000
main	canc_1side	5	64	2	39	1.0000
main	canc_1side	5	64	2	40	1.0000
main	canc_1side	5	64	2	41	1.0000
main	canc_1side	5	64	2	42	1.0000
main	canc_1side	5	64	2	43	1.0000
main	canc_1side	5	64	2	44	1.0000
main	canc_1side	5	64	2	45	1.0000
main	canc_1side	5	64	2	46	1.0000
main	canc_1side	5	64	2	47	1.0000
main	canc_1side	5	64	2	48	1.0000
main	canc_1side	5	64	2	49	1.0000
main	canc_1side	5	64	2	50	1.0000
main	canc_1side	5	64	2	51	1.0000
main	canc_1side	5	64	2	52	1.0000
main	canc_1side	5	64	2	53	1.0000
main	canc_1side	5	64	2	54	1.0000
main	canc_1side	5	64	2	55	1.0000
main	canc_1side	5	64	2	56	1.0000
main	canc_1side	5	64	2	57	1.0000
main	canc_1side	5	64	2	58	1.0000
main	canc_1side	5	64	2	59	1.0000
main	canc_1side	5	64	2	60	1.0000
main	canc_1side	6	64	2	1	0.5556
main	canc_1side	6	64	2	2	0.5556
main	canc_1side	6	64	2	3	0.5648
main	canc_1side	6	64	2	4	0.6049
main	canc_1side	6	64	2	5	0.6019
main	canc_1side	6	64	2	6	0.6080
main	canc_1side	6	64	2	7	0.6181
main	canc_1side	6	64	2	8	0.6620
main	canc_1side	6	64	2	9	0.7693
main	canc_1side	6	64	2	10	0.9159
main	canc_1side	6	64	2	11	0.9259
main	canc_1side	6	64	2	12	0.9259
main	canc_1side	6	64	2	13	0.9290
main	canc_1side	6	64	2	14	0.9421
main	canc_1side	6	64	2	15	0.9614
main	canc_1side	6	64	2	16	0.9830
main	canc_1side	6	64	2	17	0.9907
main	canc_1side	6	64	2	18	1.0000
main	canc_1side	6	64	2	19	1.0000
main	canc_1side	6	64	2	20	1.0000
main	canc_1side	6	64	2	21	1.0000
main	canc_1side	6	64	2	22	1.0000
main	canc_1side	6	64	2	23	1.0000
main	canc_1side	6	64	2	24	1.0000
main	canc_1side	6	64	2	25	1.0000
main	canc_1side	6	64	2	26	1.0000
main	canc_1side	6	64	2	27	1.0000
main	canc_1side	6	64	2	28	1.0000
main	canc_1side	6	64	2	29	1.0000
main	canc_1side	6	64	2	30	1.0000
main	canc_1side	6	64	2	31	1.0000
main	canc_1side	6	64	2	32	1.0000
main	canc_1side	6	64	2	33	1.0000
main	canc_1side	6	64	2	34	1.0000
main	canc_1side	6	64	2	35	1.0000
main	canc_1side	6	64	2	36	1.0000
main	canc_1side	6	64	2	37	1.0000
main	canc_1side	6	64	2	38	1.0000
main	canc_1side	6	64	2	39	1.0000
main	canc_1side	6	64	2	40	1.0000
main	canc_1side	6	64	2	41	1.0000
main	canc_1side	6	64	2	42	1.0000
main	canc_1side	6	64	2	43	1.0000
main	canc_1side	6	64	2	44	1.0000
main	canc_1side	6	64	2	45	1.0000
main	canc_1side	6	64	2	46	1.0000
main	canc_1side	6	64	2	47	1.0000
main	canc_1side	6	64	2	48	1.0000
main	canc_1side	6	64	2	49	1.0000
main	canc_1side	6	64	2	50	1.0000
main	canc_1side	6	64	2	51	1.0000
main	canc_1side	6	64	2	52	1.0000
main	canc_1side	6	64	2	53	1.0000
main	canc_1side	6	64	2	54	1.0000
main	canc_1side	6	64	2	55	1.0000
main	canc_1side	6	64	2	56	1.0000
main	canc_1side	6	64	2	57	1.0000
main	canc_1side	6	64	2	58	1.0000
main	canc_1side	6	64	2	59	1.0000
main	canc_1side	6	64	2	60	1.0000
main	canc_1side	7	64	2	1	0.0000
main	canc_1side	7	64	2	2	0.5556
main	canc_1side	7	64	2	3	0.5556
main	canc_1side	7	64	2	4	0.5556
main	canc_1side	7	64	2	5	0.5556
main	canc_1side	7	64	2	6	0.5556
main	canc_1side	7	64	2	7	0.5702
main	canc_1side	7	64	2	8	0.6782
main	canc_1side	7	64	2	9	0.7168
main	canc_1side	7	64	2	10	0.7539
main	canc_1side	7	64	2	11	0.7909
main	canc_1side	7	64	2	12	0.8634
main	canc_1side	7	64	2	13	0.9213
main	canc_1side	7	64	2	14	0.9753
main	canc_1side	7	64	2	15	0.9753
main	canc_1side	7	64	2	16	0.9946
main	canc_1side	7	64	2	17	1.0000
main	canc_1side	7	64	2	18	1.0000
main	canc_1side	7	64	2	19	1.0000
main	canc_1side	7	64	2	20	1.0000
main	canc_1side	7	64	2	21	1.0000
main	canc_1side	7	64	2	22	1.0000
main	canc_1side	7	64	2	23	1.0000
main	canc_1side	7	64	2	24	1.0000
main	canc_1side	7	64	2	25	1.0000
main	canc_1side	7	64	2	26	1.0000
main	canc_1side	7	64	2	27	1.0000
main	canc_1side	7	64	2	28	1.0000
main	canc_1side	7	64	2	29	1.0000
main	canc_1side	7	64	2	30	1.0000
main	canc_1side	7	64	2	31	1.0000
main	canc_1side	7	64	2	32	1.0000
main	canc_1side	7	64	2	33	1.0000
main	canc_1side	7	64	2	34	1.0000
main	canc_1side	7	64	2	35	1.0000
main	canc_1side	7	64	2	36	1.0000
main	canc_1side	7	64	2	37	1.0000
main	canc_1side	7	64	2	38	1.0000
main	canc_1side	7	64	2	39	1.0000
main	canc_1side	7	64	2	40	1.0000
main	canc_1side	7	64	2	41	1.0000
main	canc_1side	7	64	2	42	1.0000
main	canc_1side	7	64	2	43	1.0000
main	canc_1side	7	64	2	44	1.0000
main	canc_1side	7	64	2	45	1.0000
main	canc_1side	7	64	2	46	1.0000
main	canc_1side	7	64	2	47	1.0000
main	canc_1side	7	64	2	48	1.0000
main	canc_1side	7	64	2	49	1.0000
main	canc_1side	7	64	2	50	1.0000
main	canc_1side	7	64	2	51	1.0000
main	canc_1side	7	64	2	52	1.0000
main	canc_1side	7	64	2	53	1.0000
main	canc_1side	7	64	2	54	1.0000
main	canc_1side	7	64	2	55	1.0000
main	canc_1side	7	64	2	56	1.0000
main	canc_1side	7	64	2	57	1.0000
main	canc_1side	7	64	2	58	1.0000
main	canc_1side	7	64	2	59	1.0000
main	canc_1side	7	64	2	60	1.0000
main	canc_1side	8	64	2	1	0.0000
main	canc_1side	8	64	2	2	0.5556
main	canc_1side	8	64	2	3	0.5772
main	canc_1side	8	64	2	4	0.6543
main	canc_1side	8	64	2	5	0.6543
main	canc_1side	8	64	2	6	0.6944
main	canc_1side	8	64	2	7	0.7160
main	canc_1side	8	64	2	8	0.8920
main	canc_1side	8	64	2	9	0.9012
main	canc_1side	8	64	2	10	0.9012
main	canc_1side	8	64	2	11	0.9012
main	canc_1side	8	64	2	12	0.9059
main	canc_1side	8	64	2	13	0.9306
main	canc_1side	8	64	2	14	0.9398
main	canc_1side	8	64	2	15	0.9514
main	canc_1side	8	64	2	16	0.9660
main	canc_1side	8	64	2	17	0.9954
main	canc_1side	8	64	2	18	1.0000
main	canc_1side	8	64	2	19	1.0000
main	canc_1side	8	64	2	20	1.0000
main	canc_1side	8	64	2	21	1.0000
main	canc_1side	8	64	2	22	1.0000
main	canc_1side	8	64	2	23	1.0000
main	canc_1side	8	64	2	24	1.0000
main	canc_1side	8	64	2	25	1.0000
main	canc_1side	8	64	2	26	1.0000
main	canc_1side	8	64	2	27	1.0000
main	canc_1side	8	64	2	28	1.0000
main	canc_1side	8	64	2	29	1.0000
main	canc_1side	8	64	2	30	1.0000
main	canc_1side	8	64	2	31	1.0000
main	canc_1side	8	64	2	32	1.0000
main	canc_1side	8	64	2	33	1.0000
main	canc_1side	8	64	2	34	1.0000
main	canc_1side	8	64	2	35	1.0000
main	canc_1side	8	64	2	36	1.0000
main	canc_1side	8	64	2	37	1.0000
main	canc_1side	8	64	2	38	1.0000
main	canc_1side	8	64	2	39	1.0000
main	canc_1side	8	64	2	40	1.0000
main	canc_1side	8	64	2	41	1.0000
main	canc_1side	8	64	2	42	1.0000
main	canc_1side	8	64	2	43	1.0000
main	canc_1side	8	64	2	44	1.0000
main	canc_1side	8	64	2	45	1.0000
main	canc_1side	8	64	2	46	1.0000
main	canc_1side	8	64	2	47	1.0000
main	canc_1side	8	64	2	48	1.0000
main	canc_1side	8	64	2	49	1.0000
main	canc_1side	8	64	2	50	1.0000
main	canc_1side	8	64	2	51	1.0000
main	canc_1side	8	64	2	52	1.0000
main	canc_1side	8	64	2	53	1.0000
main	canc_1side	8	64	2	54	1.0000
main	canc_1side	8	64	2	55	1.0000
main	canc_1side	8	64	2	56	1.0000
main	canc_1side	8	64	2	57	1.0000
